数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
bj430198,微创光电,2021-11-15,12.0,12.45,11.32,11.32,11.87,4346109.0,51586066.0,731779486.9200001,1405106953.9199998
bj430198,微创光电,2021-11-16,11.16,11.16,10.55,10.63,11.32,1648647.0,17667337.0,687174553.53,1319459975.28
bj430198,微创光电,2021-11-17,10.59,10.75,10.38,10.59,10.63,948942.0,9995510.0,684588760.2900001,1314494933.04
bj430198,微创光电,2021-11-18,10.59,10.59,10.22,10.25,10.59,672273.0,6970291.0,662609517.75,1272292074.0
bj430198,微创光电,2021-11-19,10.29,10.37,10.1,10.24,10.25,380414.0,3884482.0,661963069.4399999,1271050813.44
bj430198,微创光电,2021-11-22,10.38,10.54,10.29,10.35,10.24,445060.0,4611972.0,669074000.85,1284704679.6
bj430198,微创光电,2021-11-23,10.54,10.87,10.46,10.69,10.35,847034.0,9046420.0,691053243.39,1326907538.6399999
bj430198,微创光电,2021-11-24,10.63,10.63,10.27,10.35,10.69,709676.0,7377401.0,669074000.85,1284704679.6
bj430198,微创光电,2021-11-25,10.46,10.47,10.12,10.21,10.35,452859.0,4628310.0,660023724.51,1267327031.76
bj430198,微创光电,2021-11-26,10.19,10.2,9.97,10.0,10.21,936108.0,9391165.0,646448310.0,1241260560.0
bj430198,微创光电,2021-11-29,9.98,9.98,9.61,9.72,10.0,1165275.0,11296014.0,628347757.32,1206505264.32
bj430198,微创光电,2021-11-30,9.79,9.79,9.47,9.47,9.72,754756.0,7238131.0,612186549.5699999,1175473750.32
bj430198,微创光电,2021-12-01,9.46,9.56,9.4,9.51,9.47,428504.0,4061005.0,614772342.81,1180438792.56
bj430198,微创光电,2021-12-02,9.46,9.68,9.45,9.52,9.51,412026.0,3928087.0,615418791.12,1181680053.12
bj430198,微创光电,2021-12-03,9.55,9.59,9.41,9.45,9.52,395504.0,3746619.0,610893652.95,1172991229.2
bj430198,微创光电,2021-12-06,9.48,9.54,9.18,9.21,9.45,526156.0,4901255.0,595378893.51,1143200975.76
bj430198,微创光电,2021-12-07,9.21,9.35,9.05,9.14,9.21,340930.0,3108123.0,590853755.34,1134512151.84
bj430198,微创光电,2021-12-08,9.2,9.2,9.07,9.17,9.14,479451.0,4385185.0,592793100.27,1138235933.52
bj430198,微创光电,2021-12-09,9.22,9.27,9.16,9.26,9.17,301586.0,2775201.0,598611135.0600001,1149407278.56
bj430198,微创光电,2021-12-10,9.27,9.29,9.18,9.27,9.26,227143.0,2101350.0,599257583.37,1150648539.1200001
bj430198,微创光电,2021-12-13,9.28,9.77,9.22,9.76,9.27,1017398.0,9736268.0,630933550.5600001,1211470306.56
bj430198,微创光电,2021-12-14,9.76,9.94,9.52,9.81,9.76,832634.0,8162627.0,634165792.11,1217676609.36
bj430198,微创光电,2021-12-15,9.7,9.83,9.53,9.53,9.81,468118.0,4507865.0,616065239.43,1182921313.68
bj430198,微创光电,2021-12-16,9.55,9.59,9.41,9.45,9.53,279556.0,2656084.0,610893652.95,1172991229.2
bj430198,微创光电,2021-12-17,9.43,9.59,9.39,9.41,9.45,315286.0,2969310.0,608307859.7099999,1168026186.96
bj430198,微创光电,2021-12-20,9.32,9.49,9.3,9.41,9.41,240002.0,2240391.0,608307859.7099999,1168026186.96
bj430198,微创光电,2021-12-21,9.42,9.42,9.31,9.41,9.41,125210.0,1170943.0,608307859.7099999,1168026186.96
bj430198,微创光电,2021-12-22,9.36,9.56,9.36,9.48,9.41,222650.0,2111106.0,612832997.88,1176715010.88
bj430198,微创光电,2021-12-23,9.56,9.56,9.27,9.38,9.48,171492.0,1615710.0,606368514.78,1164302405.28
bj430198,微创光电,2021-12-24,9.33,9.37,9.19,9.22,9.38,261160.0,2423163.0,596025341.82,1144442236.32
bj430198,微创光电,2021-12-27,9.25,9.4,9.25,9.32,9.22,222778.0,2080185.0,602489824.9200001,1156854841.92
bj430198,微创光电,2021-12-28,9.38,9.45,9.31,9.45,9.32,380041.0,3567813.0,610893652.95,1172991229.2
bj430198,微创光电,2021-12-29,9.51,9.51,9.38,9.47,9.45,171170.0,1620739.0,612186549.5699999,1175473750.32
bj430198,微创光电,2021-12-30,9.54,9.73,9.39,9.7,9.47,861163.0,8315273.0,627054860.7,1204022743.2
bj430198,微创光电,2021-12-31,9.74,10.27,9.74,9.94,9.7,1666015.0,16682047.0,642569620.14,1233812996.64
bj430198,微创光电,2022-01-04,9.94,9.99,9.57,9.7,9.94,1181553.0,11410958.0,627054860.7,1204022743.2
bj430198,微创光电,2022-01-05,9.67,9.79,9.61,9.77,9.7,622155.0,6048366.0,631579998.87,1212711567.12
bj430198,微创光电,2022-01-06,9.77,9.85,9.62,9.66,9.77,505186.0,4892141.0,624469067.46,1199057700.96
bj430198,微创光电,2022-01-07,9.75,9.77,9.51,9.53,9.66,347495.0,3342318.0,616065239.43,1182921313.68
bj430198,微创光电,2022-01-10,9.57,9.57,9.42,9.5,9.53,331996.0,3148528.0,614125894.5,1179197532.0
bj430198,微创光电,2022-01-11,9.56,9.56,9.43,9.44,9.5,179619.0,1700637.0,610247204.64,1171749968.64
bj430198,微创光电,2022-01-12,9.47,9.53,9.43,9.5,9.44,170180.0,1611594.0,614125894.5,1179197532.0
bj430198,微创光电,2022-01-13,9.55,9.56,9.44,9.45,9.5,188633.0,1790198.0,610893652.95,1172991229.2
bj430198,微创光电,2022-01-14,9.46,9.51,9.4,9.45,9.45,193663.0,1825841.0,610893652.95,1172991229.2
