数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
sz301185,N鸥玛,2021-11-19,34.0,34.0,31.3,31.58,11.88,25741381.0,828405456.0,1148915138.0,4844927808.0
sz301185,C鸥玛,2021-11-22,29.0,30.99,28.68,30.96,31.58,16290006.0,486721876.0,1126358856.0,4749808896.0
sz301185,C鸥玛,2021-11-23,30.21,31.7,30.01,30.32,30.96,15395697.0,473321697.0,1103074952.0,4651621632.0
sz301185,C鸥玛,2021-11-24,29.5,30.87,29.14,30.38,30.32,11134373.0,334194857.0,1105257818.0,4660826688.0
sz301185,C鸥玛,2021-11-25,30.99,30.99,29.56,29.76,30.38,10601022.0,318648214.0,1082701536.0,4565707776.0
sz301185,鸥玛软件,2021-11-26,29.5,30.16,29.26,29.5,29.76,7909011.0,234845326.0,1073242450.0,4525819200.0
sz301185,鸥玛软件,2021-11-29,28.54,29.17,28.13,28.55,29.5,8012188.0,229192477.0,1038680405.0,4380072480.0
sz301185,鸥玛软件,2021-11-30,28.66,29.55,28.56,28.94,28.55,7634232.0,222305429.0,1052869034.0,4439905344.0
sz301185,鸥玛软件,2021-12-01,28.5,30.1,28.31,29.59,28.94,8101162.0,239241148.0,1076516749.0,4539626784.0
sz301185,鸥玛软件,2021-12-02,29.3,29.59,28.33,28.4,29.59,6403573.0,184540068.0,1033223239.9999999,4357059840.0
sz301185,鸥玛软件,2021-12-03,28.51,28.68,27.33,27.4,28.4,5906330.0,163718644.0,996842140.0000001,4203642240.0
sz301185,鸥玛软件,2021-12-06,27.39,27.39,26.4,26.44,27.4,4460339.0,119032399.0,961916284.0,4056361344.0
sz301185,鸥玛软件,2021-12-07,26.51,26.92,26.18,26.9,26.44,3861963.0,102745532.0,978651590.0,4126933440.0
sz301185,鸥玛软件,2021-12-08,27.2,27.38,26.81,26.93,26.9,3514600.0,94968903.0,979743023.0,4131535968.0
sz301185,鸥玛软件,2021-12-09,26.9,27.15,26.6,26.96,26.93,2629395.0,70687278.0,980834456.0000001,4136138496.0
sz301185,鸥玛软件,2021-12-10,26.75,27.21,26.57,27.11,26.96,2838235.0,76399149.0,986291621.0,4159151136.0
sz301185,鸥玛软件,2021-12-13,27.27,27.3,26.8,26.89,27.11,2799028.0,75511479.0,978287779.0,4125399264.0
sz301185,鸥玛软件,2021-12-14,26.9,27.96,26.68,27.93,26.89,5375261.0,147454072.0,1016124123.0,4284953568.0
sz301185,鸥玛软件,2021-12-15,27.7,29.21,27.61,28.38,27.93,8908066.0,254328731.0,1032495618.0,4353991488.0
sz301185,鸥玛软件,2021-12-16,28.09,29.27,28.09,28.69,28.38,6480331.0,185732560.0,1043773759.0,4401550944.0
sz301185,鸥玛软件,2021-12-17,28.5,28.7,27.23,27.29,28.69,5628984.0,156247779.0,992840219.0000001,4186766304.0
sz301185,鸥玛软件,2021-12-20,27.27,27.29,26.36,26.4,27.29,3696543.0,98767717.0,960461040.0000001,4050224640.0
sz301185,鸥玛软件,2021-12-21,26.42,28.8,26.42,27.98,26.4,6392789.0,178308087.0,1017943178.0,4292624448.0
sz301185,鸥玛软件,2021-12-22,32.32,33.58,29.32,29.63,27.98,19424354.0,621957912.0,1077971993.0,4545763488.0
sz301185,鸥玛软件,2021-12-23,29.12,30.88,27.67,28.01,29.63,14349241.0,410360866.0,1019034611.0,4297226976.0
sz301185,鸥玛软件,2021-12-24,27.83,28.18,26.7,26.7,28.01,7706832.0,210523033.0,971375370.0,4096249920.0000005
sz301185,鸥玛软件,2021-12-27,26.68,27.09,26.35,27.0,26.7,4370429.0,117118606.0,982289700.0,4142275200.0
sz301185,鸥玛软件,2021-12-28,27.33,27.84,26.92,27.07,27.0,5709772.0,155881556.0,984836377.0000001,4153014432.0
sz301185,鸥玛软件,2021-12-29,26.58,27.23,26.35,27.19,27.07,4505064.0,120781737.0,989202109.0,4171424544.0
sz301185,鸥玛软件,2021-12-30,26.89,27.26,26.82,26.83,27.19,3876307.0,104885530.0,976104913.0,4116194208.0
sz301185,鸥玛软件,2021-12-31,26.71,27.07,26.61,26.71,26.83,3155312.0,84516284.0,971739181.0,4097784096.0
sz301185,鸥玛软件,2022-01-04,27.0,27.62,26.81,27.35,26.71,4713369.0,128748459.0,995023085.0,4195971360.0
sz301185,鸥玛软件,2022-01-05,27.05,27.18,26.21,26.69,27.35,4620231.0,122861058.0,971011559.0,4094715744.0
sz301185,鸥玛软件,2022-01-06,26.75,27.11,26.63,27.03,26.69,3069654.0,82701420.0,983381133.0,4146877728.0
sz301185,鸥玛软件,2022-01-07,26.83,27.09,26.32,26.4,27.03,3128860.0,83220577.0,960461040.0000001,4050224640.0
sz301185,鸥玛软件,2022-01-10,26.4,26.4,25.2,25.9,26.4,3302162.0,84936528.0,942270490.0,3973515839.9999995
sz301185,鸥玛软件,2022-01-11,25.71,26.05,25.39,25.59,25.9,2679929.0,68743353.0,930992349.0,3925956384.0
sz301185,鸥玛软件,2022-01-12,25.66,25.97,25.6,25.9,25.59,1880176.0,48477210.0,942270490.0,3973515839.9999995
sz301185,鸥玛软件,2022-01-13,26.0,26.05,25.51,25.51,25.9,1976452.0,50916528.0,928081861.0000001,3913682976.0
sz301185,鸥玛软件,2022-01-14,25.49,25.65,24.95,25.0,25.51,2325663.0,58879771.0,909527500.0,3835440000.0
