数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
sz300875,N捷强,2020-08-24,160.0,160.0,135.68,145.0,53.1,8535344.0,1268480773.0,2783855000.0,11135414635.0
sz300875,C捷强,2020-08-25,145.0,171.45,145.0,163.79,145.0,8031449.0,1249564170.0,3144604209.9999995,12578410779.77
sz300875,C捷强,2020-08-26,155.78,174.71,147.03,157.63,163.79,7205997.0,1134253526.0,3026338370.0,12105347647.69
sz300875,C捷强,2020-08-27,155.43,156.0,134.88,134.91,157.63,5218832.0,746956689.0,2590137090.0,10360543368.33
sz300875,C捷强,2020-08-28,131.0,138.89,118.58,119.31,134.91,4717674.0,600431924.0,2290632690.0,9162526345.53
sz300875,捷强装备,2020-08-31,117.31,123.58,113.13,121.1,119.31,3200457.0,382658797.0,2324998900.0,9299991119.3
sz300875,捷强装备,2020-09-01,121.08,127.99,116.11,117.97,121.1,3698878.0,455382517.0,2264906030.0,9059619755.11
sz300875,捷强装备,2020-09-02,117.3,117.9,111.4,112.08,117.97,3288436.0,373400124.0,2151823920.0,8607291533.04
sz300875,捷强装备,2020-09-03,112.75,113.59,103.56,103.96,112.08,3405284.0,363937684.0,1995928040.0,7983708313.48
sz300875,捷强装备,2020-09-04,100.8,106.52,99.02,103.2,103.96,2103598.0,216436134.0,1981336800.0,7925343381.6
sz300875,捷强装备,2020-09-07,102.65,104.99,100.15,102.11,103.2,2030313.0,208623999.0,1960409890.0,7841635781.93
sz300875,捷强装备,2020-09-08,103.02,104.9,100.66,101.65,102.11,1789803.0,184993487.0,1951578350.0,7806309638.950001
sz300875,捷强装备,2020-09-09,99.97,105.4,97.7,103.4,101.65,2756598.0,278732841.0,1985176600.0,7940702574.200001
sz300875,捷强装备,2020-09-10,103.38,107.42,99.01,100.02,103.4,2185524.0,227754244.0,1920283980.0,7681132219.259999
sz300875,捷强装备,2020-09-11,96.59,105.68,93.52,103.3,100.02,3048415.0,303014860.0,1983256700.0,7933022977.9
sz300875,捷强装备,2020-09-14,101.59,106.0,101.59,106.0,103.3,2427635.0,252594590.0,2035094000.0,8140372078.0
sz300875,捷强装备,2020-09-15,105.0,112.3,103.51,107.0,106.0,3189484.0,343917657.0,2054293000.0,8217168040.999999
sz300875,捷强装备,2020-09-16,105.0,114.48,104.06,113.04,107.0,4057812.0,446075267.0,2170254960.0,8681015657.52
sz300875,捷强装备,2020-09-17,111.0,118.18,108.77,108.8,113.04,4845559.0,553545840.0,2088851200.0,8355400774.400001
sz300875,捷强装备,2020-09-18,106.0,112.22,104.9,106.01,108.8,2552677.0,273948154.0,2035285990.0,8141140037.63
sz300875,捷强装备,2020-09-21,105.6,126.6,105.0,120.78,106.01,5254136.0,621085322.0,2318855220.0,9275416411.14
sz300875,捷强装备,2020-09-22,115.8,118.89,113.18,113.83,120.78,3738119.0,432154245.0,2185422170.0,8741684468.29
sz300875,捷强装备,2020-09-23,115.0,116.63,112.0,115.98,113.83,2462635.0,283114856.0,2226700020.0,8906795788.74
sz300875,捷强装备,2020-09-24,114.0,115.49,109.01,112.28,115.98,2853053.0,320883522.0,2155663720.0,8622650725.64
sz300875,捷强装备,2020-09-25,111.9,119.71,111.9,114.91,112.28,3208798.0,370956729.0,2206157090.0,8824624108.33
sz300875,捷强装备,2020-09-28,112.7,113.5,103.4,103.43,114.91,2886409.0,312220593.0,1985752570.0,7943006453.09
sz300875,捷强装备,2020-09-29,105.0,120.0,104.0,116.8,103.43,4780966.0,550206883.0,2242443200.0,8969768478.4
sz300875,捷强装备,2020-09-30,114.02,116.99,110.0,112.05,116.8,3349730.0,378815947.0,2151247950.0,8604987654.15
sz300875,捷强装备,2020-10-09,114.3,117.48,112.06,116.65,112.05,3102769.0,356353624.0,2239563350.0,8958249083.95
sz300875,捷强装备,2020-10-12,117.5,121.98,114.85,121.4,116.65,4381435.0,519528926.0,2330758600.0,9323029908.2
sz300875,捷强装备,2020-10-13,120.0,125.34,117.2,123.56,121.4,3917549.0,474280734.0,2372228440.0,9488909188.28
sz300875,捷强装备,2020-10-14,124.89,132.98,121.7,122.25,123.56,4762897.0,599553131.0,2347077750.0,9388306476.75
sz300875,捷强装备,2020-10-15,121.4,126.49,118.33,122.45,122.25,3291986.0,405579058.0,2350917550.0,9403665669.35
sz300875,捷强装备,2020-10-16,120.27,121.15,116.5,117.53,122.45,2662340.0,315498683.0,2256458470.0,9025829531.39
sz300875,捷强装备,2020-10-19,117.9,119.49,115.96,115.96,117.53,1605640.0,188674553.0,2226316040.0,8905259869.48
sz300875,捷强装备,2020-10-20,116.07,120.85,114.98,120.28,115.96,2421486.0,286639720.0,2309255720.0,9237018429.64
sz300875,捷强装备,2020-10-21,120.55,122.86,117.8,120.83,120.28,2631316.0,316579491.0,2319815170.0,9279256209.29
sz300875,捷强装备,2020-10-22,119.0,121.38,116.81,116.81,120.83,2110140.0,250331505.0,2242635190.0,8970536438.03
sz300875,捷强装备,2020-10-23,116.03,120.22,116.03,116.4,116.81,2037716.0,240414116.0,2234763600.0,8939050093.199999
sz300875,捷强装备,2020-10-26,116.7,119.07,115.0,117.73,116.4,1627326.0,190638310.0,2260298270.0,9041188723.99
sz300875,捷强装备,2020-10-27,117.2,131.0,116.7,122.47,117.73,3707705.0,462724288.0,2351301530.0,9405201588.61
sz300875,捷强装备,2020-10-28,121.1,128.49,119.67,127.0,122.47,3798376.0,476992973.0,2438273000.0,9753087301.0
