数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
bj835508,殷图网联,2021-11-15,15.5,16.48,13.16,13.3,15.55,1710589.0,24904634.0,240065000.0,665000000.0
bj835508,殷图网联,2021-11-16,13.3,13.88,12.71,12.83,13.3,1177559.0,15585250.0,231581500.0,641500000.0
bj835508,殷图网联,2021-11-17,12.93,13.25,12.69,12.92,12.83,567003.0,7309396.0,233206000.0,646000000.0
bj835508,殷图网联,2021-11-18,12.9,12.94,12.03,12.41,12.92,592440.0,7367507.0,224000500.0,620500000.0
bj835508,殷图网联,2021-11-19,12.31,12.49,12.07,12.19,12.41,352149.0,4300493.0,220029500.0,609500000.0
bj835508,殷图网联,2021-11-22,12.37,12.8,12.35,12.59,12.19,480567.0,6041591.0,227249500.0,629500000.0
bj835508,殷图网联,2021-11-23,12.6,13.31,12.5,13.03,12.59,529902.0,6896487.0,235191500.0,651500000.0
bj835508,殷图网联,2021-11-24,13.14,13.3,12.7,12.74,13.03,268799.0,3459462.0,229957000.0,637000000.0
bj835508,殷图网联,2021-11-25,12.7,12.92,12.66,12.84,12.74,247664.0,3167035.0,231762000.0,642000000.0
bj835508,殷图网联,2021-11-26,12.72,12.84,12.41,12.59,12.84,242074.0,3037468.0,227249500.0,629500000.0
bj835508,殷图网联,2021-11-29,12.48,12.48,12.18,12.34,12.59,332351.0,4083831.0,222737000.0,617000000.0
bj835508,殷图网联,2021-11-30,12.4,12.45,12.16,12.24,12.34,188118.0,2310272.0,220932000.0,612000000.0
bj835508,殷图网联,2021-12-01,12.24,12.24,11.89,12.0,12.24,283594.0,3407463.0,216600000.0,600000000.0
bj835508,殷图网联,2021-12-02,11.93,12.2,11.91,12.01,12.0,248204.0,2980083.0,216780500.0,600500000.0
bj835508,殷图网联,2021-12-03,12.14,12.15,11.71,11.73,12.01,223546.0,2651591.0,211726500.0,586500000.0
bj835508,殷图网联,2021-12-06,11.74,11.77,11.01,11.24,11.73,260653.0,2975879.0,202882000.0,562000000.0
bj835508,殷图网联,2021-12-07,11.39,11.39,10.88,11.02,11.24,196138.0,2180336.0,198911000.0,551000000.0
bj835508,殷图网联,2021-12-08,11.1,11.25,11.05,11.1,11.02,155801.0,1737906.0,200355000.0,555000000.0
bj835508,殷图网联,2021-12-09,11.1,11.38,10.94,11.37,11.1,183225.0,2053157.0,205228500.0,568500000.0
bj835508,殷图网联,2021-12-10,11.3,11.37,11.16,11.23,11.37,128240.0,1443178.0,202701500.0,561500000.0
bj835508,殷图网联,2021-12-13,11.24,11.43,11.24,11.33,11.23,104885.0,1190290.0,204506500.0,566500000.0
bj835508,殷图网联,2021-12-14,11.32,11.78,11.23,11.74,11.33,362144.0,4222416.0,211907000.0,587000000.0
bj835508,殷图网联,2021-12-15,11.52,11.78,11.52,11.67,11.74,179853.0,2095998.0,210643500.0,583500000.0
bj835508,殷图网联,2021-12-16,11.67,11.79,11.61,11.64,11.67,104657.0,1224481.0,210102000.0,582000000.0
bj835508,殷图网联,2021-12-17,11.7,11.83,11.1,11.4,11.64,149478.0,1719948.0,205770000.0,570000000.0
bj835508,殷图网联,2021-12-20,11.37,11.57,11.05,11.28,11.4,120854.0,1364955.0,203604000.0,564000000.0
bj835508,殷图网联,2021-12-21,11.22,11.4,11.22,11.4,11.28,81707.0,924600.0,205770000.0,570000000.0
bj835508,殷图网联,2021-12-22,11.27,11.49,11.2,11.25,11.4,150758.0,1705213.0,203062500.0,562500000.0
bj835508,殷图网联,2021-12-23,11.23,11.45,11.16,11.16,11.25,101223.0,1140655.0,201438000.0,558000000.0
bj835508,殷图网联,2021-12-24,11.19,11.19,10.91,11.05,11.16,232082.0,2559715.0,199452500.0,552500000.0
bj835508,殷图网联,2021-12-27,11.06,11.16,11.06,11.1,11.05,105352.0,1167746.0,200355000.0,555000000.0
bj835508,殷图网联,2021-12-28,11.2,12.35,11.2,12.19,11.1,902908.0,10670862.0,220029500.0,609500000.0
bj835508,殷图网联,2021-12-29,11.9,12.13,11.6,12.13,12.19,376198.0,4468353.0,218946500.0,606500000.0
bj835508,殷图网联,2021-12-30,12.6,12.6,11.9,12.35,12.13,386400.0,4744349.0,222917500.0,617500000.0
bj835508,殷图网联,2021-12-31,12.42,12.96,12.34,12.65,12.35,847267.0,10828883.0,228332500.0,632500000.0
bj835508,殷图网联,2022-01-04,12.9,12.91,12.4,12.66,12.65,454560.0,5741860.0,228513000.0,633000000.0
bj835508,殷图网联,2022-01-05,12.6,13.48,12.59,12.9,12.66,868160.0,11395735.0,232845000.0,645000000.0
bj835508,殷图网联,2022-01-06,12.71,13.07,12.56,12.85,12.9,352230.0,4489619.0,231942500.0,642500000.0
bj835508,殷图网联,2022-01-07,12.8,12.88,12.1,12.28,12.85,233850.0,2947676.0,221654000.0,614000000.0
bj835508,殷图网联,2022-01-10,12.3,12.35,12.06,12.28,12.28,137053.0,1672909.0,221654000.0,614000000.0
bj835508,殷图网联,2022-01-11,12.1,12.37,12.0,12.02,12.28,127105.0,1541674.0,216961000.0,601000000.0
bj835508,殷图网联,2022-01-12,12.2,12.25,12.05,12.22,12.02,115358.0,1404198.0,220571000.0,611000000.0
bj835508,殷图网联,2022-01-13,12.26,12.53,12.22,12.48,12.22,311185.0,3861168.0,225264000.0,624000000.0
bj835508,殷图网联,2022-01-14,12.29,12.63,12.1,12.27,12.48,178075.0,2184156.0,221473500.0,613500000.0
